antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'49006', '32604'})","frozenset({'42607', '42608'})",0.27497080180774897,0.2749877282960104,0.27497080180774897,1.0,3.636525914071156,0.19935720567090356,inf,0.999976654059859
"frozenset({'42608', '32604'})","frozenset({'42607', '49006'})",0.2749877282960104,0.27497080180774897,0.27497080180774897,0.999938446386803,3.636525914071156,0.19935720567090356,11778.824353841643,1.0000000000000002
frozenset({'42607'}),"frozenset({'42608', '49006', '32604'})",0.2749877282960104,0.27497080180774897,0.27497080180774897,0.999938446386803,3.636525914071156,0.19935720567090356,11778.824353841643,1.0000000000000002
frozenset({'49006'}),"frozenset({'42607', '42608', '32604'})",0.999932294046954,0.2749877282960104,0.27497080180774897,0.2749894202285231,1.000006152756427,1.6918179587821491e-06,1.0000023336659627,0.09087411511489565
frozenset({'42608'}),"frozenset({'42607', '49006', '32604'})",0.2749877282960104,0.27497080180774897,0.27497080180774897,0.999938446386803,3.636525914071156,0.19935720567090356,11778.824353841643,1.0000000000000002
frozenset({'32604'}),"frozenset({'42607', '49006', '42608'})",0.2749877282960104,0.27497080180774897,0.27497080180774897,0.999938446386803,3.636525914071156,0.19935720567090356,11778.824353841643,1.0000000000000002
"frozenset({'49006', '42307', '32307'})",frozenset({'42308'}),0.2529832935560859,0.2530002200443474,0.2529832935560859,1.0,3.952565732253964,0.18897846461885243,inf,0.9999773412185892
"frozenset({'49006', '42307', '42308'})",frozenset({'32307'}),0.2529832935560859,0.2530002200443474,0.2529832935560859,1.0,3.952565732253964,0.18897846461885243,inf,0.9999773412185892
"frozenset({'49006', '32307', '42308'})",frozenset({'42307'}),0.2529832935560859,0.2530002200443474,0.2529832935560859,1.0,3.952565732253964,0.18897846461885243,inf,0.9999773412185892
"frozenset({'32307', '42307', '42308'})",frozenset({'49006'}),0.2530002200443474,0.999932294046954,0.2529832935560859,0.9999330969425302,1.0000008029499405,2.03132757448099e-07,1.0120008801764775,1.0748989725246956e-06
"frozenset({'49006', '42307'})","frozenset({'32307', '42308'})",0.2529832935560859,0.2530002200443474,0.2529832935560859,1.0,3.952565732253964,0.18897846461885243,inf,0.9999773412185892
"frozenset({'49006', '32307'})","frozenset({'42307', '42308'})",0.2529832935560859,0.2530002200443474,0.2529832935560859,1.0,3.952565732253964,0.18897846461885243,inf,0.9999773412185892
"frozenset({'49006', '42308'})","frozenset({'32307', '42307'})",0.2529832935560859,0.2530002200443474,0.2529832935560859,1.0,3.952565732253964,0.18897846461885243,inf,0.9999773412185892
"frozenset({'32307', '42307'})","frozenset({'49006', '42308'})",0.2530002200443474,0.2529832935560859,0.2529832935560859,0.9999330969425302,3.952565732253964,0.18897846461885243,11165.658711202605,1.0
"frozenset({'42307', '42308'})","frozenset({'49006', '32307'})",0.2530002200443474,0.2529832935560859,0.2529832935560859,0.9999330969425302,3.952565732253964,0.18897846461885243,11165.658711202605,1.0
"frozenset({'32307', '42308'})","frozenset({'49006', '42307'})",0.2530002200443474,0.2529832935560859,0.2529832935560859,0.9999330969425302,3.952565732253964,0.18897846461885243,11165.658711202605,1.0
frozenset({'49006'}),"frozenset({'32307', '42307', '42308'})",0.999932294046954,0.2530002200443474,0.2529832935560859,0.2530004231908591,1.0000008029499405,2.03132757448099e-07,1.000000271949969,0.011859360363860167
frozenset({'42307'}),"frozenset({'49006', '32307', '42308'})",0.2530002200443474,0.2529832935560859,0.2529832935560859,0.9999330969425302,3.952565732253964,0.18897846461885243,11165.658711202605,1.0
frozenset({'32307'}),"frozenset({'49006', '42307', '42308'})",0.2530002200443474,0.2529832935560859,0.2529832935560859,0.9999330969425302,3.952565732253964,0.18897846461885243,11165.658711202605,1.0
frozenset({'42308'}),"frozenset({'49006', '42307', '32307'})",0.2530002200443474,0.2529832935560859,0.2529832935560859,0.9999330969425302,3.952565732253964,0.18897846461885243,11165.658711202605,1.0
"frozenset({'31602', '49032', '41607'})",frozenset({'41608'}),0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
"frozenset({'31602', '49032', '41608'})",frozenset({'41607'}),0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
"frozenset({'31602', '41607', '41608'})",frozenset({'49032'}),0.33917297178354405,1.0,0.33917297178354405,1.0,1.0,0.0,inf,0.0
"frozenset({'41608', '49032', '41607'})",frozenset({'31602'}),0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
"frozenset({'31602', '49032'})","frozenset({'41608', '41607'})",0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
"frozenset({'31602', '41607'})","frozenset({'41608', '49032'})",0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
"frozenset({'31602', '41608'})","frozenset({'49032', '41607'})",0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
"frozenset({'49032', '41607'})","frozenset({'31602', '41608'})",0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
"frozenset({'41608', '49032'})","frozenset({'31602', '41607'})",0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
"frozenset({'41608', '41607'})","frozenset({'31602', '49032'})",0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
frozenset({'31602'}),"frozenset({'41608', '49032', '41607'})",0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
frozenset({'49032'}),"frozenset({'31602', '41607', '41608'})",1.0,0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,0.0,1.0,0.0
frozenset({'41607'}),"frozenset({'31602', '49032', '41608'})",0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
frozenset({'41608'}),"frozenset({'31602', '49032', '41607'})",0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
"frozenset({'42808', '42807', '32805'})",frozenset({'49032'}),0.18656375361803687,1.0,0.18656375361803687,1.0,1.0,0.0,inf,0.0
"frozenset({'42808', '42807', '49032'})",frozenset({'32805'}),0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
"frozenset({'42808', '49032', '32805'})",frozenset({'42807'}),0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
"frozenset({'42807', '32805', '49032'})",frozenset({'42808'}),0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
"frozenset({'42808', '42807'})","frozenset({'49032', '32805'})",0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
"frozenset({'42808', '32805'})","frozenset({'42807', '49032'})",0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
"frozenset({'42808', '49032'})","frozenset({'42807', '32805'})",0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
"frozenset({'42807', '32805'})","frozenset({'42808', '49032'})",0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
"frozenset({'42807', '49032'})","frozenset({'42808', '32805'})",0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
"frozenset({'49032', '32805'})","frozenset({'42808', '42807'})",0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
frozenset({'42808'}),"frozenset({'42807', '32805', '49032'})",0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
frozenset({'42807'}),"frozenset({'42808', '49032', '32805'})",0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
frozenset({'32805'}),"frozenset({'42808', '42807', '49032'})",0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
frozenset({'49032'}),"frozenset({'42808', '42807', '32805'})",1.0,0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,0.0,1.0,0.0
"frozenset({'33807', '49032', '43808'})",frozenset({'43807'}),0.18217979315831345,0.1821967196465749,0.18217979315831345,1.0,5.488573021181717,0.14898723245897721,inf,0.9999793029224273
"frozenset({'33807', '49032', '43807'})",frozenset({'43808'}),0.18217979315831345,0.1821967196465749,0.18217979315831345,1.0,5.488573021181717,0.14898723245897721,inf,0.9999793029224273
"frozenset({'33807', '43808', '43807'})",frozenset({'49032'}),0.18217979315831345,1.0,0.18217979315831345,1.0,1.0,0.0,inf,0.0
"frozenset({'43807', '49032', '43808'})",frozenset({'33807'}),0.1821967196465749,0.18217979315831345,0.18217979315831345,0.9999070977331848,5.488573021181717,0.14898723245897721,8803.01670645035,1.0
"frozenset({'33807', '49032'})","frozenset({'43807', '43808'})",0.18217979315831345,0.1821967196465749,0.18217979315831345,1.0,5.488573021181717,0.14898723245897721,inf,0.9999793029224273
"frozenset({'33807', '43808'})","frozenset({'43807', '49032'})",0.18217979315831345,0.1821967196465749,0.18217979315831345,1.0,5.488573021181717,0.14898723245897721,inf,0.9999793029224273
"frozenset({'33807', '43807'})","frozenset({'49032', '43808'})",0.18217979315831345,0.1821967196465749,0.18217979315831345,1.0,5.488573021181717,0.14898723245897721,inf,0.9999793029224273
"frozenset({'49032', '43808'})","frozenset({'33807', '43807'})",0.1821967196465749,0.18217979315831345,0.18217979315831345,0.9999070977331848,5.488573021181717,0.14898723245897721,8803.01670645035,1.0
"frozenset({'43807', '49032'})","frozenset({'33807', '43808'})",0.1821967196465749,0.18217979315831345,0.18217979315831345,0.9999070977331848,5.488573021181717,0.14898723245897721,8803.01670645035,1.0
"frozenset({'43807', '43808'})","frozenset({'33807', '49032'})",0.1821967196465749,0.18217979315831345,0.18217979315831345,0.9999070977331848,5.488573021181717,0.14898723245897721,8803.01670645035,1.0
frozenset({'33807'}),"frozenset({'43807', '49032', '43808'})",0.18217979315831345,0.1821967196465749,0.18217979315831345,1.0,5.488573021181717,0.14898723245897721,inf,0.9999793029224273
frozenset({'49032'}),"frozenset({'33807', '43808', '43807'})",1.0,0.18217979315831345,0.18217979315831345,0.18217979315831345,1.0,0.0,1.0,0.0
frozenset({'43808'}),"frozenset({'33807', '49032', '43807'})",0.1821967196465749,0.18217979315831345,0.18217979315831345,0.9999070977331848,5.488573021181717,0.14898723245897721,8803.01670645035,1.0
frozenset({'43807'}),"frozenset({'33807', '49032', '43808'})",0.1821967196465749,0.18217979315831345,0.18217979315831345,0.9999070977331848,5.488573021181717,0.14898723245897721,8803.01670645035,1.0
"frozenset({'42607', '49032', '42608'})",frozenset({'32604'}),0.2749877282960104,0.2749877282960104,0.2749877282960104,1.0,3.636525914071156,0.19936947758260998,inf,1.0000000000000002
"frozenset({'42607', '49032', '32604'})",frozenset({'42608'}),0.2749877282960104,0.2749877282960104,0.2749877282960104,1.0,3.636525914071156,0.19936947758260998,inf,1.0000000000000002
"frozenset({'42607', '42608', '32604'})",frozenset({'49032'}),0.2749877282960104,1.0,0.2749877282960104,1.0,1.0,0.0,inf,0.0
"frozenset({'42608', '49032', '32604'})",frozenset({'42607'}),0.2749877282960104,0.2749877282960104,0.2749877282960104,1.0,3.636525914071156,0.19936947758260998,inf,1.0000000000000002
"frozenset({'42607', '49032'})","frozenset({'42608', '32604'})",0.2749877282960104,0.2749877282960104,0.2749877282960104,1.0,3.636525914071156,0.19936947758260998,inf,1.0000000000000002
"frozenset({'42607', '42608'})","frozenset({'49032', '32604'})",0.2749877282960104,0.2749877282960104,0.2749877282960104,1.0,3.636525914071156,0.19936947758260998,inf,1.0000000000000002
"frozenset({'42607', '32604'})","frozenset({'42608', '49032'})",0.2749877282960104,0.2749877282960104,0.2749877282960104,1.0,3.636525914071156,0.19936947758260998,inf,1.0000000000000002
"frozenset({'42608', '49032'})","frozenset({'42607', '32604'})",0.2749877282960104,0.2749877282960104,0.2749877282960104,1.0,3.636525914071156,0.19936947758260998,inf,1.0000000000000002
"frozenset({'49032', '32604'})","frozenset({'42607', '42608'})",0.2749877282960104,0.2749877282960104,0.2749877282960104,1.0,3.636525914071156,0.19936947758260998,inf,1.0000000000000002
"frozenset({'42608', '32604'})","frozenset({'42607', '49032'})",0.2749877282960104,0.2749877282960104,0.2749877282960104,1.0,3.636525914071156,0.19936947758260998,inf,1.0000000000000002
frozenset({'42607'}),"frozenset({'42608', '49032', '32604'})",0.2749877282960104,0.2749877282960104,0.2749877282960104,1.0,3.636525914071156,0.19936947758260998,inf,1.0000000000000002
frozenset({'49032'}),"frozenset({'42607', '42608', '32604'})",1.0,0.2749877282960104,0.2749877282960104,0.2749877282960104,1.0,0.0,1.0,0.0
frozenset({'42608'}),"frozenset({'42607', '49032', '32604'})",0.2749877282960104,0.2749877282960104,0.2749877282960104,1.0,3.636525914071156,0.19936947758260998,inf,1.0000000000000002
frozenset({'32604'}),"frozenset({'42607', '49032', '42608'})",0.2749877282960104,0.2749877282960104,0.2749877282960104,1.0,3.636525914071156,0.19936947758260998,inf,1.0000000000000002
"frozenset({'49032', '32307', '42307'})",frozenset({'42308'}),0.2530002200443474,0.2530002200443474,0.2530002200443474,1.0,3.952565732253964,0.1889911087018592,inf,1.0
"frozenset({'49032', '32307', '42308'})",frozenset({'42307'}),0.2530002200443474,0.2530002200443474,0.2530002200443474,1.0,3.952565732253964,0.1889911087018592,inf,1.0
"frozenset({'49032', '42307', '42308'})",frozenset({'32307'}),0.2530002200443474,0.2530002200443474,0.2530002200443474,1.0,3.952565732253964,0.1889911087018592,inf,1.0
"frozenset({'32307', '42308', '42307'})",frozenset({'49032'}),0.2530002200443474,1.0,0.2530002200443474,1.0,1.0,0.0,inf,0.0
"frozenset({'49032', '32307'})","frozenset({'42307', '42308'})",0.2530002200443474,0.2530002200443474,0.2530002200443474,1.0,3.952565732253964,0.1889911087018592,inf,1.0
"frozenset({'49032', '42307'})","frozenset({'32307', '42308'})",0.2530002200443474,0.2530002200443474,0.2530002200443474,1.0,3.952565732253964,0.1889911087018592,inf,1.0
"frozenset({'49032', '42308'})","frozenset({'32307', '42307'})",0.2530002200443474,0.2530002200443474,0.2530002200443474,1.0,3.952565732253964,0.1889911087018592,inf,1.0
"frozenset({'32307', '42307'})","frozenset({'49032', '42308'})",0.2530002200443474,0.2530002200443474,0.2530002200443474,1.0,3.952565732253964,0.1889911087018592,inf,1.0
"frozenset({'32307', '42308'})","frozenset({'49032', '42307'})",0.2530002200443474,0.2530002200443474,0.2530002200443474,1.0,3.952565732253964,0.1889911087018592,inf,1.0
"frozenset({'42307', '42308'})","frozenset({'49032', '32307'})",0.2530002200443474,0.2530002200443474,0.2530002200443474,1.0,3.952565732253964,0.1889911087018592,inf,1.0
frozenset({'49032'}),"frozenset({'32307', '42308', '42307'})",1.0,0.2530002200443474,0.2530002200443474,0.2530002200443474,1.0,0.0,1.0,0.0
frozenset({'32307'}),"frozenset({'49032', '42307', '42308'})",0.2530002200443474,0.2530002200443474,0.2530002200443474,1.0,3.952565732253964,0.1889911087018592,inf,1.0
frozenset({'42307'}),"frozenset({'49032', '32307', '42308'})",0.2530002200443474,0.2530002200443474,0.2530002200443474,1.0,3.952565732253964,0.1889911087018592,inf,1.0
frozenset({'42308'}),"frozenset({'49032', '32307', '42307'})",0.2530002200443474,0.2530002200443474,0.2530002200443474,1.0,3.952565732253964,0.1889911087018592,inf,1.0
"frozenset({'49032', '31423', '41427', '49006'})",frozenset({'41428'}),0.3028318014861457,0.3028656544626686,0.3028318014861457,1.0,3.3017939976527138,0.21111444973693522,inf,0.9999514421676218
"frozenset({'41428', '49032', '31423', '41427'})",frozenset({'49006'}),0.3028656544626686,0.999932294046954,0.3028318014861457,0.999888224445314,0.9999559274143835,-1.3347168742627868e-05,0.6057313089266128,-6.321843422915441e-05
"frozenset({'49032', '31423', '41428', '49006'})",frozenset({'41427'}),0.3028318014861457,0.3028656544626686,0.3028318014861457,1.0,3.3017939976527138,0.21111444973693522,inf,0.9999514421676218
"frozenset({'41428', '49032', '49006', '41427'})",frozenset({'31423'}),0.3028318014861457,0.3028656544626686,0.3028318014861457,1.0,3.3017939976527138,0.21111444973693522,inf,0.9999514421676218
"frozenset({'41428', '49006', '31423', '41427'})",frozenset({'49032'}),0.3028318014861457,1.0,0.3028318014861457,1.0,1.0,0.0,inf,0.0
"frozenset({'49032', '31423', '41427'})","frozenset({'49006', '41428'})",0.3028656544626686,0.3028318014861457,0.3028318014861457,0.999888224445314,3.3017939976527138,0.21111444973693522,6237.215288014808,1.0
"frozenset({'49032', '31423', '49006'})","frozenset({'41428', '41427'})",0.3028318014861457,0.3028656544626686,0.3028318014861457,1.0,3.3017939976527138,0.21111444973693522,inf,0.9999514421676218
"frozenset({'49032', '31423', '41428'})","frozenset({'49006', '41427'})",0.3028656544626686,0.3028318014861457,0.3028318014861457,0.999888224445314,3.3017939976527138,0.21111444973693522,6237.215288014808,1.0
"frozenset({'49032', '49006', '41427'})","frozenset({'31423', '41428'})",0.3028318014861457,0.3028656544626686,0.3028318014861457,1.0,3.3017939976527138,0.21111444973693522,inf,0.9999514421676218
"frozenset({'41428', '49032', '41427'})","frozenset({'49006', '31423'})",0.3028656544626686,0.3028318014861457,0.3028318014861457,0.999888224445314,3.3017939976527138,0.21111444973693522,6237.215288014808,1.0
"frozenset({'49032', '49006', '41428'})","frozenset({'31423', '41427'})",0.3028318014861457,0.3028656544626686,0.3028318014861457,1.0,3.3017939976527138,0.21111444973693522,inf,0.9999514421676218
"frozenset({'49006', '31423', '41427'})","frozenset({'49032', '41428'})",0.3028318014861457,0.3028656544626686,0.3028318014861457,1.0,3.3017939976527138,0.21111444973693522,inf,0.9999514421676218
"frozenset({'41428', '31423', '41427'})","frozenset({'49032', '49006'})",0.3028656544626686,0.999932294046954,0.3028318014861457,0.999888224445314,0.9999559274143835,-1.3347168742627868e-05,0.6057313089266128,-6.321843422915441e-05
"frozenset({'49006', '31423', '41428'})","frozenset({'49032', '41427'})",0.3028318014861457,0.3028656544626686,0.3028318014861457,1.0,3.3017939976527138,0.21111444973693522,inf,0.9999514421676218
"frozenset({'41428', '49006', '41427'})","frozenset({'49032', '31423'})",0.3028318014861457,0.3028656544626686,0.3028318014861457,1.0,3.3017939976527138,0.21111444973693522,inf,0.9999514421676218
"frozenset({'49032', '31423'})","frozenset({'41428', '49006', '41427'})",0.3028656544626686,0.3028318014861457,0.3028318014861457,0.999888224445314,3.3017939976527138,0.21111444973693522,6237.215288014808,1.0
"frozenset({'49032', '41427'})","frozenset({'49006', '31423', '41428'})",0.3028656544626686,0.3028318014861457,0.3028318014861457,0.999888224445314,3.3017939976527138,0.21111444973693522,6237.215288014808,1.0
"frozenset({'49032', '49006'})","frozenset({'41428', '31423', '41427'})",0.999932294046954,0.3028656544626686,0.3028318014861457,0.302852306390182,0.9999559274143835,-1.3347168742627868e-05,0.999980853307543,-0.3942953872183162
"frozenset({'49032', '41428'})","frozenset({'49006', '31423', '41427'})",0.3028656544626686,0.3028318014861457,0.3028318014861457,0.999888224445314,3.3017939976527138,0.21111444973693522,6237.215288014808,1.0
"frozenset({'31423', '41427'})","frozenset({'49032', '49006', '41428'})",0.3028656544626686,0.3028318014861457,0.3028318014861457,0.999888224445314,3.3017939976527138,0.21111444973693522,6237.215288014808,1.0
"frozenset({'49006', '31423'})","frozenset({'41428', '49032', '41427'})",0.3028318014861457,0.3028656544626686,0.3028318014861457,1.0,3.3017939976527138,0.21111444973693522,inf,0.9999514421676218
"frozenset({'31423', '41428'})","frozenset({'49032', '49006', '41427'})",0.3028656544626686,0.3028318014861457,0.3028318014861457,0.999888224445314,3.3017939976527138,0.21111444973693522,6237.215288014808,1.0
"frozenset({'49006', '41427'})","frozenset({'49032', '31423', '41428'})",0.3028318014861457,0.3028656544626686,0.3028318014861457,1.0,3.3017939976527138,0.21111444973693522,inf,0.9999514421676218
"frozenset({'41428', '41427'})","frozenset({'49032', '31423', '49006'})",0.3028656544626686,0.3028318014861457,0.3028318014861457,0.999888224445314,3.3017939976527138,0.21111444973693522,6237.215288014808,1.0
"frozenset({'49006', '41428'})","frozenset({'49032', '31423', '41427'})",0.3028318014861457,0.3028656544626686,0.3028318014861457,1.0,3.3017939976527138,0.21111444973693522,inf,0.9999514421676218
frozenset({'49032'}),"frozenset({'41428', '49006', '31423', '41427'})",1.0,0.3028318014861457,0.3028318014861457,0.3028318014861457,1.0,0.0,1.0,0.0
frozenset({'31423'}),"frozenset({'41428', '49032', '49006', '41427'})",0.3028656544626686,0.3028318014861457,0.3028318014861457,0.999888224445314,3.3017939976527138,0.21111444973693522,6237.215288014808,1.0
frozenset({'41427'}),"frozenset({'49032', '31423', '41428', '49006'})",0.3028656544626686,0.3028318014861457,0.3028318014861457,0.999888224445314,3.3017939976527138,0.21111444973693522,6237.215288014808,1.0
frozenset({'49006'}),"frozenset({'41428', '49032', '31423', '41427'})",0.999932294046954,0.3028656544626686,0.3028318014861457,0.302852306390182,0.9999559274143835,-1.3347168742627868e-05,0.999980853307543,-0.3942953872183162
frozenset({'41428'}),"frozenset({'49032', '31423', '41427', '49006'})",0.3028656544626686,0.3028318014861457,0.3028318014861457,0.999888224445314,3.3017939976527138,0.21111444973693522,6237.215288014808,1.0
"frozenset({'49006', '42908', '32907', '49032'})",frozenset({'42907'}),0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'42907', '49006', '42908', '49032'})",frozenset({'32907'}),0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'42907', '49006', '32907', '49032'})",frozenset({'42908'}),0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'49006', '42908', '32907', '42907'})",frozenset({'49032'}),0.16670898288732036,1.0,0.16670898288732036,1.0,1.0,0.0,inf,0.0
"frozenset({'49032', '42908', '32907', '42907'})",frozenset({'49006'}),0.16670898288732036,0.999932294046954,0.16670898288732036,1.0,1.0000677105374525,1.1287190567699223e-05,inf,8.125126955106491e-05
"frozenset({'49006', '42908', '49032'})","frozenset({'32907', '42907'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'49006', '32907', '49032'})","frozenset({'42908', '42907'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'42907', '49006', '49032'})","frozenset({'42908', '32907'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'49006', '42908', '32907'})","frozenset({'49032', '42907'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'49006', '42908', '42907'})","frozenset({'49032', '32907'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'49006', '32907', '42907'})","frozenset({'49032', '42908'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'49032', '42908', '32907'})","frozenset({'49006', '42907'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'49032', '42908', '42907'})","frozenset({'49006', '32907'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'49032', '32907', '42907'})","frozenset({'49006', '42908'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'42908', '32907', '42907'})","frozenset({'49006', '49032'})",0.16670898288732036,0.999932294046954,0.16670898288732036,1.0,1.0000677105374525,1.1287190567699223e-05,inf,8.125126955106491e-05
"frozenset({'49006', '49032'})","frozenset({'42908', '32907', '42907'})",0.999932294046954,0.16670898288732036,0.16670898288732036,0.1667202708421498,1.0000677105374522,1.1287190567699223e-05,1.0000135464171687,0.999999999999327
"frozenset({'49006', '42908'})","frozenset({'49032', '32907', '42907'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'49006', '32907'})","frozenset({'49032', '42908', '42907'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'49006', '42907'})","frozenset({'49032', '42908', '32907'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'49032', '42908'})","frozenset({'49006', '32907', '42907'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'49032', '32907'})","frozenset({'49006', '42908', '42907'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'49032', '42907'})","frozenset({'49006', '42908', '32907'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'42908', '32907'})","frozenset({'42907', '49006', '49032'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'42908', '42907'})","frozenset({'49006', '32907', '49032'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'32907', '42907'})","frozenset({'49006', '42908', '49032'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
frozenset({'49006'}),"frozenset({'49032', '42908', '32907', '42907'})",0.999932294046954,0.16670898288732036,0.16670898288732036,0.1667202708421498,1.0000677105374522,1.1287190567699223e-05,1.0000135464171687,0.999999999999327
frozenset({'49032'}),"frozenset({'49006', '42908', '32907', '42907'})",1.0,0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,0.0,1.0,0.0
frozenset({'42908'}),"frozenset({'42907', '49006', '32907', '49032'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
frozenset({'32907'}),"frozenset({'42907', '49006', '42908', '49032'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
frozenset({'42907'}),"frozenset({'49006', '42908', '32907', '49032'})",0.16670898288732036,0.16670898288732036,0.16670898288732036,1.0,5.998477002741395,0.1389170979119955,inf,1.0
"frozenset({'41608', '49032', '41607', '31602'})",frozenset({'49006'}),0.33917297178354405,0.999932294046954,0.3391560452952826,0.9999500948198423,1.0000178019781882,6.037541040559979e-06,1.356691887135189,2.693845820960715e-05
